MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Unnamed: 16
2/10/25 17:06,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,851,210,565,0,1.52,19.0,,
2/10/25 17:06,1.16.3,FR1,0,3.89,,1,Left,Left,852,210,565,0,,,0.07,
2/10/25 17:06,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,852,210,566,0,0.85,13.0,,
2/10/25 17:08,1.16.3,FR1,0,3.89,,1,Right,Left,852,211,566,0,,,0.35,
2/10/25 17:11,1.16.3,FR1,0,3.89,,1,Left,Left,853,211,566,0,,,0.08,
2/10/25 17:15,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,853,211,567,0,Timed_out,539.0,,
2/10/25 18:23,1.16.3,FR1,0,3.89,,1,Left,Left,854,211,567,0,,,0.33,
2/10/25 18:23,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,854,211,568,0,1.16,4098.0,,
2/10/25 18:24,1.16.3,FR1,0,3.89,,1,Left,Left,855,211,568,0,,,0.42,
2/10/25 18:24,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,855,211,569,0,0.61,29.0,,
2/10/25 18:24,1.16.3,FR1,0,3.89,,1,Left,Left,856,211,569,0,,,0.21,
2/10/25 18:25,1.16.3,FR1,0,3.89,2.0,1,Pellet,Left,856,211,570,0,36.51,65.0,,
2/10/25 18:25,1.16.3,FR1,0,3.89,,1,Left,Left,857,211,570,0,,,0.27,
2/10/25 18:25,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,857,211,571,0,0.36,19.0,,
2/10/25 18:25,1.16.3,FR1,0,3.88,,1,Left,Left,858,211,571,0,,,0.23,
2/10/25 18:25,1.16.3,FR1,0,3.89,2.0,1,Pellet,Left,858,211,572,0,0.06,20.0,,
2/10/25 18:26,1.16.3,FR1,0,3.89,,1,Left,Left,859,211,572,0,,,0.39,
2/10/25 18:26,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,859,211,573,0,0.48,21.0,,
2/10/25 18:26,1.16.3,FR1,0,3.89,,1,Left,Left,860,211,573,0,,,0.06,
2/10/25 18:26,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,860,211,574,0,0.49,16.0,,
2/10/25 18:26,1.16.3,FR1,0,3.89,,1,Left,Left,861,211,574,0,,,0.14,
2/10/25 18:26,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,861,211,575,0,0.36,21.0,,
2/10/25 18:30,1.16.3,FR1,0,3.89,,1,Left,Left,862,211,575,0,,,0.22,
2/10/25 18:30,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,862,211,576,0,24.6,233.0,,
2/10/25 18:55,1.16.3,FR1,0,3.89,,1,Right,Left,862,212,576,0,,,0.99,
2/10/25 19:02,1.16.3,FR1,0,3.89,,1,Left,Left,863,212,576,0,,,0.0,
2/10/25 19:02,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,863,212,577,0,2.69,1892.0,,
2/10/25 20:08,1.16.3,FR1,0,3.89,,1,Left,Left,864,212,577,0,,,0.27,
2/10/25 20:08,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,864,212,578,0,0.55,3991.0,,
2/10/25 20:41,1.16.3,FR1,0,3.89,,1,Left,Left,865,212,578,0,,,0.11,
2/10/25 20:41,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,865,212,579,0,2.08,1971.0,,
2/10/25 20:42,1.16.3,FR1,0,3.89,,1,Left,Left,866,212,579,0,,,0.19,
2/10/25 20:42,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,866,212,580,0,1.4,39.0,,
2/10/25 20:42,1.16.3,FR1,0,3.88,,1,Left,Left,867,212,580,0,,,0.19,
2/10/25 20:42,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,867,212,581,0,0.42,30.0,,
2/10/25 21:13,1.16.3,FR1,0,3.88,,1,Left,Left,868,212,581,0,,,0.09,
2/10/25 21:13,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,868,212,582,0,4.23,1855.0,,
2/10/25 21:14,1.16.3,FR1,0,3.89,,1,Left,Left,869,212,582,0,,,0.21,
2/10/25 21:14,1.16.3,FR1,0,3.89,2.0,1,Pellet,Left,869,212,583,0,0.49,43.0,,
2/10/25 21:14,1.16.3,FR1,0,3.89,,1,Left,Left,870,212,583,0,,,0.27,
2/10/25 21:14,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,870,212,584,0,0.48,24.0,,
2/10/25 21:15,1.16.3,FR1,0,3.89,,1,Left,Left,871,212,584,0,,,0.18,
2/10/25 21:15,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,871,212,585,0,0.61,21.0,,
2/10/25 21:15,1.16.3,FR1,0,3.89,,1,Left,Left,872,212,585,0,,,0.12,
2/10/25 21:15,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,872,212,586,0,0.73,23.0,,
2/10/25 21:15,1.16.3,FR1,0,3.88,,1,Left,Left,873,212,586,0,,,0.13,
2/10/25 21:16,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,873,212,587,0,0.42,22.0,,
2/10/25 21:16,1.16.3,FR1,0,3.88,,1,Left,Left,874,212,587,0,,,0.03,
2/10/25 21:16,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,874,212,588,0,0.36,27.0,,
2/10/25 21:16,1.16.3,FR1,0,3.88,,1,Left,Left,875,212,588,0,,,0.15,
2/10/25 21:16,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,875,212,589,0,0.24,25.0,,
2/10/25 21:39,1.16.3,FR1,0,3.88,,1,Left,Left,876,212,589,0,,,0.03,
2/10/25 21:40,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,876,212,590,0,17.4,1388.0,,
2/10/25 21:41,1.16.3,FR1,0,3.89,,1,Left,Left,877,212,590,0,,,2.81,
2/10/25 21:41,1.16.3,FR1,0,3.88,,1,LeftDuringDispense,Left,878,212,590,0,,,0.77,
2/10/25 21:41,1.16.3,FR1,0,3.88,,1,LeftDuringDispense,Left,879,212,590,0,,,0.79,
2/10/25 21:42,1.16.3,FR1,0,3.89,,1,LeftWithPellet,Left,880,212,590,0,,,0.12,
2/10/25 22:33,1.16.3,FR1,0,3.88,3.0,1,Pellet,Left,880,212,591,0,Timed_out,3235.0,,
2/10/25 22:34,1.16.3,FR1,0,3.88,,1,Left,Left,881,212,591,0,,,0.18,
2/10/25 22:34,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,881,212,592,0,1.4,32.0,,
2/10/25 22:35,1.16.3,FR1,0,3.88,,1,Left,Left,882,212,592,0,,,0.26,
2/10/25 22:35,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,882,212,593,0,2.26,53.0,,
2/10/25 22:35,1.16.3,FR1,0,3.88,,1,Left,Left,883,212,593,0,,,0.03,
2/10/25 22:35,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,883,212,594,0,0.85,23.0,,
2/10/25 22:35,1.16.3,FR1,0,3.88,,1,Left,Left,884,212,594,0,,,0.27,
2/10/25 22:35,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,884,212,595,0,2.82,16.0,,
2/10/25 22:36,1.16.3,FR1,0,3.88,,1,Left,Left,885,212,595,0,,,0.07,
2/10/25 22:36,1.16.3,FR1,0,3.89,1.0,1,Pellet,Left,885,212,596,0,0.36,19.0,,
2/10/25 22:36,1.16.3,FR1,0,3.88,,1,Left,Left,886,212,596,0,,,0.09,
2/10/25 22:36,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,886,212,597,0,0.55,22.0,,
2/10/25 22:37,1.16.3,FR1,0,3.88,,1,Left,Left,887,212,597,0,,,0.11,
2/10/25 22:37,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,887,212,598,0,0.42,23.0,,
2/10/25 22:37,1.16.3,FR1,0,3.87,,1,Left,Left,888,212,598,0,,,0.0,
2/10/25 22:53,1.16.3,FR1,0,3.88,,1,LeftWithPellet,Left,889,212,598,0,,,0.01,
2/10/25 22:53,1.16.3,FR1,0,3.88,,1,LeftWithPellet,Left,890,212,598,0,,,0.03,
2/10/25 22:53,1.16.3,FR1,0,3.88,,1,LeftWithPellet,Left,891,212,598,0,,,0.15,
2/10/25 22:53,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,892,212,598,0,,,0.01,
2/10/25 22:53,1.16.3,FR1,0,3.88,,1,LeftWithPellet,Left,893,212,598,0,,,0.06,
2/10/25 22:55,1.16.3,FR1,0,3.88,,1,RightWithPellet,Left,893,213,598,0,,,0.03,
2/10/25 22:55,1.16.3,FR1,0,3.88,,1,RightWithPellet,Left,893,214,598,0,,,0.0,
2/10/25 22:55,1.16.3,FR1,0,3.88,,1,RightWithPellet,Left,893,215,598,0,,,0.0,
2/10/25 22:55,1.16.3,FR1,0,3.88,,1,RightWithPellet,Left,893,216,598,0,,,0.0,
2/10/25 22:55,1.16.3,FR1,0,3.88,,1,RightWithPellet,Left,893,217,598,0,,,0.0,
2/10/25 22:55,1.16.3,FR1,0,3.88,,1,RightWithPellet,Left,893,218,598,0,,,0.0,
2/10/25 22:55,1.16.3,FR1,0,3.88,,1,RightWithPellet,Left,893,219,598,0,,,0.0,
2/10/25 22:56,1.16.3,FR1,0,3.88,,1,LeftWithPellet,Left,894,219,598,0,,,0.07,
2/11/25 0:00,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,895,219,598,0,,,0.28,
2/11/25 0:00,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,895,219,599,0,Timed_out,5015.0,,
2/11/25 0:01,1.16.3,FR1,0,3.88,,1,Left,Left,896,219,599,0,,,0.39,
2/11/25 0:01,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,896,219,600,0,2.08,67.0,,
2/11/25 0:02,1.16.3,FR1,0,3.88,,1,Left,Left,897,219,600,0,,,0.0,
2/11/25 0:02,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,897,219,601,0,0.3,32.0,,
2/11/25 0:02,1.16.3,FR1,0,3.88,,1,Left,Left,898,219,601,0,,,0.15,
2/11/25 0:02,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,898,219,602,0,0.3,23.0,,
2/11/25 0:03,1.16.3,FR1,0,3.88,,1,Left,Left,899,219,602,0,,,0.17,
2/11/25 0:03,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,899,219,603,0,19.98,48.0,,
2/11/25 0:03,1.16.3,FR1,0,3.88,,1,Left,Left,900,219,603,0,,,0.13,
2/11/25 0:03,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,900,219,604,0,0.24,27.0,,
2/11/25 0:11,1.16.3,FR1,0,3.88,,1,Left,Left,901,219,604,0,,,0.22,
2/11/25 0:15,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,902,219,604,0,,,0.09,
2/11/25 0:17,1.16.3,FR1,0,3.88,,1,LeftWithPellet,Left,903,219,604,0,,,0.07,
2/11/25 0:17,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,904,219,604,0,,,0.36,
2/11/25 0:17,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,905,219,604,0,,,0.41,
2/11/25 0:17,1.16.3,FR1,0,3.88,,1,LeftWithPellet,Left,906,219,604,0,,,0.2,
2/11/25 0:17,1.16.3,FR1,0,3.88,,1,LeftWithPellet,Left,907,219,604,0,,,0.1,
2/11/25 0:17,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,908,219,604,0,,,0.02,
2/11/25 0:18,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,909,219,604,0,,,0.22,
2/11/25 0:18,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,910,219,604,0,,,0.5,
2/11/25 0:40,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,910,219,605,0,Timed_out,2194.0,,
2/11/25 1:23,1.16.3,FR1,0,3.87,,1,Left,Left,911,219,605,0,,,0.19,
2/11/25 1:23,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,911,219,606,0,23.61,2605.0,,
2/11/25 1:24,1.16.3,FR1,0,3.87,,1,Left,Left,912,219,606,0,,,0.11,
2/11/25 1:24,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,912,219,607,0,0.67,23.0,,
2/11/25 1:25,1.16.3,FR1,0,3.87,,1,Left,Left,913,219,607,0,,,0.05,
2/11/25 1:25,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,913,219,608,0,0.36,45.0,,
2/11/25 1:25,1.16.3,FR1,0,3.87,,1,Left,Left,914,219,608,0,,,0.03,
2/11/25 1:25,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,914,219,609,0,0.79,23.0,,
2/11/25 1:25,1.16.3,FR1,0,3.88,,1,Left,Left,915,219,609,0,,,0.08,
2/11/25 1:25,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,915,219,610,0,0.55,21.0,,
2/11/25 1:26,1.16.3,FR1,0,3.87,,1,Left,Left,916,219,610,0,,,0.19,
2/11/25 1:26,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,916,219,611,0,0.3,23.0,,
2/11/25 1:26,1.16.3,FR1,0,3.87,,1,Left,Left,917,219,611,0,,,0.1,
2/11/25 1:26,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,917,219,612,0,0.42,22.0,,
2/11/25 1:26,1.16.3,FR1,0,3.88,,1,Left,Left,918,219,612,0,,,0.05,
2/11/25 1:26,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,918,219,613,0,1.89,22.0,,
2/11/25 2:21,1.16.3,FR1,0,3.87,,1,Left,Left,919,219,613,0,,,0.23,
2/11/25 2:21,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,919,219,614,0,1.03,3306.0,,
2/11/25 2:22,1.16.3,FR1,0,3.87,,1,Left,Left,920,219,614,0,,,0.12,
2/11/25 2:22,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,920,219,615,0,1.52,57.0,,
2/11/25 2:23,1.16.3,FR1,0,3.87,,1,Left,Left,921,219,615,0,,,0.13,
2/11/25 2:23,1.16.3,FR1,0,3.87,2.0,1,Pellet,Left,921,219,616,0,0.18,43.0,,
2/11/25 2:24,1.16.3,FR1,0,3.87,,1,Left,Left,922,219,616,0,,,0.05,
2/11/25 2:24,1.16.3,FR1,0,3.88,1.0,1,Pellet,Left,922,219,617,0,0.42,22.0,,
2/11/25 2:24,1.16.3,FR1,0,3.87,,1,Left,Left,923,219,617,0,,,0.06,
2/11/25 2:24,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,923,219,618,0,0.24,31.0,,
2/11/25 2:25,1.16.3,FR1,0,3.87,,1,Left,Left,924,219,618,0,,,0.21,
2/11/25 2:25,1.16.3,FR1,0,3.87,2.0,1,Pellet,Left,924,219,619,0,1.03,36.0,,
2/11/25 3:27,1.16.3,FR1,0,3.87,,1,Left,Left,925,219,619,0,,,0.12,
2/11/25 3:27,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,925,219,620,0,2.02,3735.0,,
2/11/25 3:28,1.16.3,FR1,0,3.87,,1,Left,Left,926,219,620,0,,,0.0,
2/11/25 3:28,1.16.3,FR1,0,3.87,,1,LeftDuringDispense,Left,927,219,620,0,,,0.1,
2/11/25 3:28,1.16.3,FR1,0,3.87,2.0,1,Pellet,Left,927,219,621,0,0.85,42.0,,
2/11/25 3:28,1.16.3,FR1,0,3.87,,1,Left,Left,928,219,621,0,,,0.06,
2/11/25 3:28,1.16.3,FR1,0,3.87,2.0,1,Pellet,Left,928,219,622,0,0.24,18.0,,
2/11/25 3:28,1.16.3,FR1,0,3.87,,1,Left,Left,929,219,622,0,,,0.0,
2/11/25 3:28,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,929,219,623,0,0.42,19.0,,
2/11/25 3:29,1.16.3,FR1,0,3.87,,1,Left,Left,930,219,623,0,,,0.11,
2/11/25 3:29,1.16.3,FR1,0,3.87,2.0,1,Pellet,Left,930,219,624,0,0.36,27.0,,
2/11/25 3:29,1.16.3,FR1,0,3.87,,1,Left,Left,931,219,624,0,,,0.15,
2/11/25 3:29,1.16.3,FR1,0,3.87,3.0,1,Pellet,Left,931,219,625,0,0.36,31.0,,
2/11/25 3:29,1.16.3,FR1,0,3.87,,1,Left,Left,932,219,625,0,,,0.06,
2/11/25 3:29,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,932,219,626,0,0.3,16.0,,
2/11/25 3:30,1.16.3,FR1,0,3.87,,1,Left,Left,933,219,626,0,,,0.03,
2/11/25 3:30,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,933,219,627,0,0.85,23.0,,
2/11/25 3:30,1.16.3,FR1,0,3.87,,1,Left,Left,934,219,627,0,,,0.08,
2/11/25 3:30,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,934,219,628,0,0.85,20.0,,
2/11/25 3:30,1.16.3,FR1,0,3.87,,1,Left,Left,935,219,628,0,,,0.16,
2/11/25 3:34,1.16.3,FR1,0,3.87,,1,RightWithPellet,Left,935,220,628,0,,,0.0,
2/11/25 3:34,1.16.3,FR1,0,3.87,,1,RightWithPellet,Left,935,221,628,0,,,0.0,
2/11/25 3:34,1.16.3,FR1,0,3.87,,1,RightWithPellet,Left,935,222,628,0,,,0.0,
2/11/25 3:34,1.16.3,FR1,0,3.87,,1,RightWithPellet,Left,935,223,628,0,,,0.02,
2/11/25 3:34,1.16.3,FR1,0,3.87,,1,RightWithPellet,Left,935,224,628,0,,,0.02,
2/11/25 3:47,1.16.3,FR1,0,3.87,2.0,1,Pellet,Left,935,224,629,0,Timed_out,1017.0,,
2/11/25 4:18,1.16.3,FR1,0,3.86,,1,Left,Left,936,224,629,0,,,0.09,
2/11/25 4:18,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,936,224,630,0,1.77,1856.0,,
2/11/25 4:19,1.16.3,FR1,0,3.87,,1,Left,Left,937,224,630,0,,,0.18,
2/11/25 4:19,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,937,224,631,0,0.55,44.0,,
2/11/25 4:19,1.16.3,FR1,0,3.87,,1,Left,Left,938,224,631,0,,,0.03,
2/11/25 4:19,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,938,224,632,0,0.67,17.0,,
2/11/25 4:20,1.16.3,FR1,0,3.87,,1,Left,Left,939,224,632,0,,,0.13,
2/11/25 4:20,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,939,224,633,0,1.4,50.0,,
2/11/25 4:51,1.16.3,FR1,0,3.87,,1,Left,Left,940,224,633,0,,,0.18,
2/11/25 4:51,1.16.3,FR1,0,3.86,2.0,1,Pellet,Left,940,224,634,0,0.42,1868.0,,
2/11/25 4:51,1.16.3,FR1,0,3.87,,1,Left,Left,941,224,634,0,,,0.1,
2/11/25 4:51,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,941,224,635,0,0.48,25.0,,
2/11/25 4:54,1.16.3,FR1,0,3.87,,1,Left,Left,942,224,635,0,,,0.24,
2/11/25 4:54,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,942,224,636,0,0.06,133.0,,
2/11/25 4:54,1.16.3,FR1,0,3.87,,1,Left,Left,943,224,636,0,,,0.1,
2/11/25 4:54,1.16.3,FR1,0,3.87,2.0,1,Pellet,Left,943,224,637,0,0.49,20.0,,
2/11/25 4:55,1.16.3,FR1,0,3.87,,1,Left,Left,944,224,637,0,,,0.21,
2/11/25 4:55,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,944,224,638,0,0.3,70.0,,
2/11/25 4:56,1.16.3,FR1,0,3.87,,1,Left,Left,945,224,638,0,,,0.09,
2/11/25 4:56,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,945,224,639,0,0.42,33.0,,
2/11/25 5:31,1.16.3,FR1,0,3.87,,1,Left,Left,946,224,639,0,,,0.03,
2/11/25 5:38,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,947,224,639,0,,,0.11,
2/11/25 5:38,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,947,224,640,0,Timed_out,2546.0,,
2/11/25 5:46,1.16.3,FR1,0,3.86,,1,Left,Left,948,224,640,0,,,0.2,
2/11/25 5:46,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,948,224,641,0,2.38,478.0,,
2/11/25 5:47,1.16.3,FR1,0,3.86,,1,Left,Left,949,224,641,0,,,0.09,
2/11/25 5:47,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,949,224,642,0,0.55,56.0,,
2/11/25 5:47,1.16.3,FR1,0,3.87,,1,Left,Left,950,224,642,0,,,0.2,
2/11/25 5:47,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,950,224,643,0,0.3,21.0,,
2/11/25 5:48,1.16.3,FR1,0,3.86,,1,Left,Left,951,224,643,0,,,0.08,
2/11/25 5:48,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,951,224,644,0,0.61,21.0,,
2/11/25 5:48,1.16.3,FR1,0,3.87,,1,Left,Left,952,224,644,0,,,0.22,
2/11/25 5:48,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,952,224,645,0,0.3,24.0,,
2/11/25 5:49,1.16.3,FR1,0,3.87,,1,Left,Left,953,224,645,0,,,0.35,
2/11/25 5:49,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,953,224,646,0,0.91,25.0,,
2/11/25 5:55,1.16.3,FR1,0,3.87,,1,Left,Left,954,224,646,0,,,0.51,
2/11/25 6:02,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,954,224,647,0,Timed_out,822.0,,
2/11/25 6:09,1.16.3,FR1,0,3.86,,1,Right,Left,954,225,647,0,,,0.32,
2/11/25 6:10,1.16.3,FR1,0,3.86,,1,Left,Left,955,225,647,0,,,0.22,
2/11/25 6:17,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,956,225,647,0,,,0.26,
2/11/25 6:19,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,957,225,647,0,,,0.36,
2/11/25 6:20,1.16.3,FR1,0,3.87,,1,RightWithPellet,Left,957,226,647,0,,,0.06,
2/11/25 6:20,1.16.3,FR1,0,3.86,,1,RightWithPellet,Left,957,227,647,0,,,0.01,
2/11/25 6:20,1.16.3,FR1,0,3.87,,1,RightWithPellet,Left,957,228,647,0,,,0.74,
2/11/25 6:21,1.16.3,FR1,0,3.86,,1,RightWithPellet,Left,957,229,647,0,,,0.13,
2/11/25 6:22,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,958,229,647,0,,,0.01,
2/11/25 6:22,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,958,229,648,0,Timed_out,1166.0,,
2/11/25 6:22,1.16.3,FR1,0,3.87,,1,Left,Left,959,229,648,0,,,0.48,
2/11/25 6:22,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,959,229,649,0,3.31,37.0,,
2/11/25 6:23,1.16.3,FR1,0,3.86,,1,Right,Left,959,230,649,0,,,0.37,
2/11/25 6:31,1.16.3,FR1,0,3.86,,1,Right,Left,959,231,649,0,,,0.0,
2/11/25 6:31,1.16.3,FR1,0,3.87,,1,Left,Left,960,231,649,0,,,0.0,
2/11/25 6:36,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,960,231,650,0,Timed_out,838.0,,
2/11/25 6:53,1.16.3,FR1,0,3.86,,1,Left,Left,961,231,650,0,,,0.19,
2/11/25 6:53,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,961,231,651,0,0.67,1029.0,,
2/11/25 6:54,1.16.3,FR1,0,3.86,,1,Left,Left,962,231,651,0,,,0.07,
2/11/25 6:54,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,962,231,652,0,2.32,28.0,,
2/11/25 7:02,1.16.3,FR1,0,3.86,,1,Left,Left,963,231,652,0,,,0.09,
2/11/25 7:02,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,963,231,653,0,0.73,515.0,,
2/11/25 7:03,1.16.3,FR1,0,3.86,,1,Left,Left,964,231,653,0,,,0.1,
2/11/25 7:03,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,964,231,654,0,0.36,20.0,,
2/11/25 7:03,1.16.3,FR1,0,3.85,,1,Left,Left,965,231,654,0,,,0.12,
2/11/25 7:03,1.16.3,FR1,0,3.87,1.0,1,Pellet,Left,965,231,655,0,0.48,28.0,,
2/11/25 7:04,1.16.3,FR1,0,3.86,,1,Left,Left,966,231,655,0,,,0.12,
2/11/25 7:04,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,966,231,656,0,0.73,27.0,,
2/11/25 7:04,1.16.3,FR1,0,3.86,,1,Left,Left,967,231,656,0,,,0.1,
2/11/25 7:04,1.16.3,FR1,0,3.86,2.0,1,Pellet,Left,967,231,657,0,0.79,34.0,,
2/11/25 7:10,1.16.3,FR1,0,3.86,,1,Left,Left,968,231,657,0,,,0.23,
2/11/25 7:11,1.16.3,FR1,0,3.86,,1,LeftWithPellet,Left,969,231,657,0,,,0.03,
2/11/25 7:17,1.16.3,FR1,0,3.86,,1,LeftWithPellet,Left,970,231,657,0,,,0.06,
2/11/25 7:26,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,970,231,658,0,Timed_out,1279.0,,
2/11/25 7:26,1.16.3,FR1,0,3.86,,1,Left,Left,971,231,658,0,,,0.03,
2/11/25 7:26,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,971,231,659,0,0.67,28.0,,
2/11/25 7:27,1.16.3,FR1,0,3.86,,1,Left,Left,972,231,659,0,,,0.03,
2/11/25 7:27,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,972,231,660,0,0.48,34.0,,
2/11/25 7:27,1.16.3,FR1,0,3.86,,1,Left,Left,973,231,660,0,,,0.0,
2/11/25 7:27,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,973,231,661,0,0.79,26.0,,
2/11/25 7:27,1.16.3,FR1,0,3.86,,1,Left,Left,974,231,661,0,,,0.19,
2/11/25 7:27,1.16.3,FR1,0,3.86,1.0,1,Pellet,Left,974,231,662,0,0.48,18.0,,
2/11/25 7:30,1.16.3,FR1,0,3.86,,1,Right,Left,974,232,662,0,,,0.01,
2/11/25 7:30,1.16.3,FR1,0,3.87,,1,Left,Left,975,232,662,0,,,0.28,
2/11/25 7:35,1.16.3,FR1,0,3.86,,1,LeftWithPellet,Left,976,232,662,0,,,0.16,
2/11/25 7:35,1.16.3,FR1,0,3.86,,1,RightWithPellet,Left,976,233,662,0,,,0.03,
2/11/25 7:37,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,977,233,662,0,,,0.11,
2/11/25 7:38,1.16.3,FR1,0,3.86,,1,LeftWithPellet,Left,978,233,662,0,,,0.18,
2/11/25 7:38,1.16.3,FR1,0,3.86,,1,LeftWithPellet,Left,979,233,662,0,,,0.01,
2/11/25 7:38,1.16.3,FR1,0,3.86,,1,LeftWithPellet,Left,980,233,662,0,,,0.07,
2/11/25 7:38,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,981,233,662,0,,,0.03,
2/11/25 7:38,1.16.3,FR1,0,3.86,,1,LeftWithPellet,Left,982,233,662,0,,,0.02,
2/11/25 7:38,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,983,233,662,0,,,0.15,
2/11/25 7:40,1.16.3,FR1,0,3.87,,1,LeftWithPellet,Left,984,233,662,0,,,0.13,
