MM:DD:YYYY,hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
3/14/93,9:26:00 PM,1.16.3,FR1,0,4.14,nan,1,Left,Left,94,58,78,0,nan,nan,0.08
3/14/93,9:26:00 PM,1.16.3,FR1,0,4.13,nan,1,LeftDuringDispense,Left,95,58,78,0,nan,nan,0.06
3/14/93,9:26:00 PM,1.16.3,FR1,0,4.13,2,1,Pellet,Left,95,58,79,0,1.58,56,nan
3/14/93,9:27:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,96,58,79,0,nan,nan,0.05
3/14/93,9:27:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,96,58,80,0,2.63,24,nan
3/14/93,9:27:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,97,58,80,0,nan,nan,0.04
3/14/93,9:27:00 PM,1.16.3,FR1,0,4.13,nan,1,LeftWithPellet,Left,98,58,80,0,nan,nan,0.02
3/14/93,9:27:00 PM,1.16.3,FR1,0,4.13,nan,1,LeftWithPellet,Left,99,58,80,0,nan,nan,0.09
3/14/93,9:27:00 PM,1.16.3,FR1,0,4.14,1,1,Pellet,Left,99,58,81,0,4.9,27,nan
3/14/93,9:28:00 PM,1.16.3,FR1,0,4.12,nan,1,Left,Left,100,58,81,0,nan,nan,0.28
3/14/93,9:28:00 PM,1.16.3,FR1,0,4.12,nan,1,LeftDuringDispense,Left,101,58,81,0,nan,nan,0.19
3/14/93,9:28:00 PM,1.16.3,FR1,0,4.13,2,1,Pellet,Left,101,58,82,0,1.95,25,nan
3/14/93,9:28:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,102,58,82,0,nan,nan,0.08
3/14/93,9:28:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,102,58,83,0,1.34,24,nan
3/14/93,9:29:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,103,58,83,0,nan,nan,0.01
3/14/93,9:29:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,103,58,84,0,1.71,39,nan
3/14/93,9:29:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,104,58,84,0,nan,nan,0.22
3/14/93,9:29:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,104,58,85,0,0.73,22,nan
3/14/93,9:30:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,105,58,85,0,nan,nan,0.06
3/14/93,9:30:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,105,58,86,0,0.55,33,nan
3/14/93,9:44:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,106,58,86,0,nan,nan,0.27
3/14/93,9:44:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,106,58,87,0,1.28,852,nan
3/14/93,9:44:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,107,58,87,0,nan,nan,0.03
3/14/93,9:44:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,107,58,88,0,1.71,29,nan
3/14/93,9:45:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,108,58,88,0,nan,nan,0.07
3/14/93,9:45:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,108,58,89,0,1.71,63,nan
3/14/93,9:57:00 PM,1.16.3,FR1,0,4.13,nan,1,Right,Left,108,59,89,0,nan,nan,0.16
3/14/93,10:03:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,109,59,89,0,nan,nan,0.21
3/14/93,10:03:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,109,59,90,0,0.85,1074,nan
3/14/93,10:08:00 PM,1.16.3,FR1,0,4.13,nan,1,Right,Left,109,60,90,0,nan,nan,0.1
3/14/93,10:08:00 PM,1.16.3,FR1,0,4.13,nan,1,Right,Left,109,61,90,0,nan,nan,0.19
3/14/93,10:08:00 PM,1.16.3,FR1,0,4.13,nan,1,Right,Left,109,62,90,0,nan,nan,0.04
3/14/93,10:10:00 PM,1.16.3,FR1,0,4.14,nan,1,Left,Left,110,62,90,0,nan,nan,0.16
3/14/93,10:10:00 PM,1.16.3,FR1,0,4.13,2,1,Pellet,Left,110,62,91,0,1.03,419,nan
3/14/93,10:11:00 PM,1.16.3,FR1,0,4.14,nan,1,Left,Left,111,62,91,0,nan,nan,0.37
3/14/93,10:11:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,111,62,92,0,0.91,40,nan
3/14/93,10:12:00 PM,1.16.3,FR1,0,4.14,nan,1,Left,Left,112,62,92,0,nan,nan,0.16
3/14/93,10:12:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,112,62,93,0,1.09,79,nan
3/14/93,10:17:00 PM,1.16.3,FR1,0,4.14,nan,1,Right,Left,112,63,93,0,nan,nan,0.28
3/14/93,10:17:00 PM,1.16.3,FR1,0,4.14,nan,1,Right,Left,112,64,93,0,nan,nan,0.28
3/14/93,10:17:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,113,64,93,0,nan,nan,0.14
3/14/93,10:17:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,113,64,94,0,0.79,310,nan
3/14/93,10:18:00 PM,1.16.3,FR1,0,4.14,nan,1,Left,Left,114,64,94,0,nan,nan,0.03
3/14/93,10:18:00 PM,1.16.3,FR1,0,4.14,1,1,Pellet,Left,114,64,95,0,0.79,28,nan
3/14/93,10:18:00 PM,1.16.3,FR1,0,4.14,nan,1,Left,Left,115,64,95,0,nan,nan,0.09
3/14/93,10:18:00 PM,1.16.3,FR1,0,4.13,nan,1,LeftDuringDispense,Left,116,64,95,0,nan,nan,0.09
3/14/93,10:19:00 PM,1.16.3,FR1,0,4.13,2,1,Pellet,Left,116,64,96,0,1.09,43,nan
3/14/93,10:38:00 PM,1.16.3,FR1,0,4.14,nan,1,Right,Left,116,65,96,0,nan,nan,0.31
3/14/93,10:38:00 PM,1.16.3,FR1,0,4.13,nan,1,Right,Left,116,66,96,0,nan,nan,0.09
3/14/93,10:38:00 PM,1.16.3,FR1,0,4.13,nan,1,Right,Left,116,67,96,0,nan,nan,0.62
3/14/93,10:39:00 PM,1.16.3,FR1,0,4.14,nan,1,Right,Left,116,68,96,0,nan,nan,0.05
3/14/93,10:39:00 PM,1.16.3,FR1,0,4.13,nan,1,Right,Left,116,69,96,0,nan,nan,0.28
3/14/93,10:39:00 PM,1.16.3,FR1,0,4.13,nan,1,Right,Left,116,70,96,0,nan,nan,0.27
3/14/93,10:39:00 PM,1.16.3,FR1,0,4.13,nan,1,Right,Left,116,71,96,0,nan,nan,0.1
3/14/93,10:39:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,117,71,96,0,nan,nan,0.05
3/14/93,10:39:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,117,71,97,0,1.03,1225,nan
3/14/93,10:40:00 PM,1.16.3,FR1,0,4.14,nan,1,Left,Left,118,71,97,0,nan,nan,0.3
3/14/93,10:40:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,118,71,98,0,1.52,45,nan
3/14/93,10:40:00 PM,1.16.3,FR1,0,4.14,nan,1,Left,Left,119,71,98,0,nan,nan,0.07
3/14/93,10:40:00 PM,1.16.3,FR1,0,4.13,nan,1,LeftWithPellet,Left,120,71,98,0,nan,nan,0.16
3/14/93,10:40:00 PM,1.16.3,FR1,0,4.13,2,1,Pellet,Left,120,71,99,0,2.95,27,nan
3/14/93,10:40:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,121,71,99,0,nan,nan,0.09
3/14/93,10:40:00 PM,1.16.3,FR1,0,4.13,2,1,Pellet,Left,121,71,100,0,1.03,19,nan
3/14/93,10:41:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,122,71,100,0,nan,nan,0.22
3/14/93,10:41:00 PM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,122,71,101,0,0.91,36,nan
3/14/93,10:41:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,123,71,101,0,nan,nan,0.05
3/14/93,10:42:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,123,71,102,0,0.6,26,nan
3/14/93,10:42:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,124,71,102,0,nan,nan,0.19
3/14/93,10:42:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,124,71,103,0,0.85,33,nan
3/14/93,10:43:00 PM,1.16.3,FR1,0,4.13,nan,1,Left,Left,125,71,103,0,nan,nan,0.12
3/14/93,10:43:00 PM,1.16.3,FR1,0,4.13,1,1,Pellet,Left,125,71,104,0,0.73,47,nan
3/15/93,1:24:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,126,71,104,0,nan,nan,0.18
3/15/93,1:24:00 AM,1.16.3,FR1,0,4.12,nan,1,LeftDuringDispense,Left,127,71,104,0,nan,nan,0.06
3/15/93,1:24:00 AM,1.16.3,FR1,0,4.12,2,1,Pellet,Left,127,71,105,0,1.77,9645,nan
3/15/93,1:29:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,127,72,105,0,nan,nan,0.14
3/15/93,1:29:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,127,73,105,0,nan,nan,0.04
3/15/93,1:29:00 AM,1.16.3,FR1,0,4.13,nan,1,Left,Left,128,73,105,0,nan,nan,0.17
3/15/93,1:29:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,128,73,106,0,1.28,339,nan
3/15/93,1:30:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,129,73,106,0,nan,nan,0.22
3/15/93,1:30:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,129,73,107,0,0.48,34,nan
3/15/93,1:30:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,130,73,107,0,nan,nan,0.23
3/15/93,1:30:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,130,73,108,0,1.16,23,nan
3/15/93,1:31:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,131,73,108,0,nan,nan,0.25
3/15/93,1:31:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,131,73,109,0,0.97,25,nan
3/15/93,1:31:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,132,73,109,0,nan,nan,0.01
3/15/93,1:31:00 AM,1.16.3,FR1,0,4.12,2,1,Pellet,Left,132,73,110,0,2.07,22,nan
3/15/93,1:31:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,133,73,110,0,nan,nan,0.2
3/15/93,1:31:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,133,73,111,0,1.15,18,nan
3/15/93,1:43:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,74,111,0,nan,nan,0.08
3/15/93,1:44:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,75,111,0,nan,nan,0.06
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,76,111,0,nan,nan,0.07
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,77,111,0,nan,nan,0.02
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,78,111,0,nan,nan,0.09
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,79,111,0,nan,nan,0.29
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,80,111,0,nan,nan,0.02
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,81,111,0,nan,nan,0.64
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,82,111,0,nan,nan,0.18
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,83,111,0,nan,nan,0.24
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,84,111,0,nan,nan,0
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,85,111,0,nan,nan,0
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,86,111,0,nan,nan,0.03
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,87,111,0,nan,nan,0.09
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,88,111,0,nan,nan,0
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,89,111,0,nan,nan,0.02
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,90,111,0,nan,nan,0
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,91,111,0,nan,nan,0
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,92,111,0,nan,nan,0.05
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,133,93,111,0,nan,nan,0
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,134,93,111,0,nan,nan,0.17
3/15/93,1:50:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,134,93,112,0,0.97,1153,nan
3/15/93,1:51:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,135,93,112,0,nan,nan,0.02
3/15/93,1:51:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,135,93,113,0,1.16,19,nan
3/15/93,1:51:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,136,93,113,0,nan,nan,0.02
3/15/93,1:51:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,136,93,114,0,0.42,20,nan
3/15/93,1:51:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,137,93,114,0,nan,nan,0.01
3/15/93,1:51:00 AM,1.16.3,FR1,0,4.12,2,1,Pellet,Left,137,93,115,0,0.97,20,nan
3/15/93,1:52:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,138,93,115,0,nan,nan,0.06
3/15/93,1:52:00 AM,1.16.3,FR1,0,4.12,2,1,Pellet,Left,138,93,116,0,1.65,30,nan
3/15/93,1:52:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,139,93,116,0,nan,nan,0.13
3/15/93,1:52:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,139,93,117,0,0.67,16,nan
3/15/93,1:53:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,140,93,117,0,nan,nan,0.05
3/15/93,1:53:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,140,93,118,0,1.16,39,nan
3/15/93,1:53:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,141,93,118,0,nan,nan,0.03
3/15/93,1:53:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,141,93,119,0,0.67,23,nan
3/15/93,1:54:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,142,93,119,0,nan,nan,0.15
3/15/93,1:54:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,142,93,120,0,1.16,29,nan
3/15/93,2:17:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,143,93,120,0,nan,nan,0
3/15/93,2:17:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,143,93,121,0,3.18,1396,nan
3/15/93,2:18:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,144,93,121,0,nan,nan,0.01
3/15/93,2:18:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,144,93,122,0,0.97,36,nan
3/15/93,2:37:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,144,94,122,0,nan,nan,0.56
3/15/93,2:37:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,144,95,122,0,nan,nan,0
3/15/93,2:37:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,144,96,122,0,nan,nan,0.55
3/15/93,2:38:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,144,97,122,0,nan,nan,0.05
3/15/93,2:39:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,144,98,122,0,nan,nan,0.05
3/15/93,2:39:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,144,99,122,0,nan,nan,0.08
3/15/93,2:39:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,144,100,122,0,nan,nan,0.52
3/15/93,2:39:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,144,101,122,0,nan,nan,0.51
3/15/93,2:39:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,144,102,122,0,nan,nan,0.04
3/15/93,2:39:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,144,103,122,0,nan,nan,0.68
3/15/93,2:39:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,144,104,122,0,nan,nan,0.08
3/15/93,2:39:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,144,105,122,0,nan,nan,0.94
3/15/93,2:39:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,144,106,122,0,nan,nan,0.51
3/15/93,2:39:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,145,106,122,0,nan,nan,0
3/15/93,2:39:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,145,106,123,0,0.61,1285,nan
3/15/93,2:39:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,146,106,123,0,nan,nan,0.23
3/15/93,2:39:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,146,106,124,0,0.73,21,nan
3/15/93,2:40:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,147,106,124,0,nan,nan,0.04
3/15/93,2:40:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,147,106,125,0,0.85,27,nan
3/15/93,2:40:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,148,106,125,0,nan,nan,0.07
3/15/93,2:40:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,148,106,126,0,1.03,21,nan
3/15/93,2:41:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,149,106,126,0,nan,nan,0.17
3/15/93,2:41:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,149,106,127,0,0.48,36,nan
3/15/93,2:57:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,149,107,127,0,nan,nan,0.14
3/15/93,3:12:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,149,108,127,0,nan,nan,0.01
3/15/93,3:12:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,150,108,127,0,nan,nan,0.16
3/15/93,3:12:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,150,108,128,0,1.09,1893,nan
3/15/93,3:50:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,151,108,128,0,nan,nan,0.07
3/15/93,3:50:00 AM,1.16.3,FR1,0,4.12,2,1,Pellet,Left,151,108,129,0,0.67,2287,nan
3/15/93,3:51:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,152,108,129,0,nan,nan,0.03
3/15/93,3:51:00 AM,1.16.3,FR1,0,4.12,nan,1,LeftDuringDispense,Left,153,108,129,0,nan,nan,0.03
3/15/93,3:51:00 AM,1.16.3,FR1,0,4.12,2,1,Pellet,Left,153,108,130,0,1.65,45,nan
3/15/93,3:52:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,154,108,130,0,nan,nan,0.4
3/15/93,3:52:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,154,108,131,0,1.03,40,nan
3/15/93,3:52:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,155,108,131,0,nan,nan,0.13
3/15/93,3:52:00 AM,1.16.3,FR1,0,4.12,2,1,Pellet,Left,155,108,132,0,0.79,25,nan
3/15/93,3:53:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,156,108,132,0,nan,nan,0.03
3/15/93,3:53:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,156,108,133,0,1.59,22,nan
3/15/93,3:53:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,157,108,133,0,nan,nan,0.04
3/15/93,3:53:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,157,108,134,0,0.73,25,nan
3/15/93,3:54:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,158,108,134,0,nan,nan,0.03
3/15/93,3:54:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,158,108,135,0,0.79,32,nan
3/15/93,3:54:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,159,108,135,0,nan,nan,0.29
3/15/93,3:54:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,159,108,136,0,2.08,32,nan
3/15/93,5:51:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,160,108,136,0,nan,nan,0.21
3/15/93,5:51:00 AM,1.16.3,FR1,0,4.11,nan,1,LeftWithPellet,Left,161,108,136,0,nan,nan,0.16
3/15/93,5:51:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,161,108,137,0,2.9,6996,nan
3/15/93,5:51:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,162,108,137,0,nan,nan,0.21
3/15/93,5:51:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,162,108,138,0,1.52,33,nan
3/15/93,5:52:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,163,108,138,0,nan,nan,0.09
3/15/93,5:52:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,163,108,139,0,0.91,33,nan
3/15/93,5:53:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,164,108,139,0,nan,nan,0.01
3/15/93,5:53:00 AM,1.16.3,FR1,0,4.11,2,1,Pellet,Left,164,108,140,0,1.59,48,nan
3/15/93,5:54:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,164,109,140,0,nan,nan,0.06
3/15/93,5:58:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,164,110,140,0,nan,nan,0.23
3/15/93,6:07:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,165,110,140,0,nan,nan,0.25
3/15/93,6:07:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,165,110,141,0,0.6,868,nan
3/15/93,6:08:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,166,110,141,0,nan,nan,0.08
3/15/93,6:08:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,166,110,142,0,0.85,42,nan
3/15/93,6:08:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,167,110,142,0,nan,nan,0.03
3/15/93,6:08:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,167,110,143,0,0.85,23,nan
3/15/93,6:18:00 AM,1.16.3,FR1,0,4.11,nan,1,Right,Left,167,111,143,0,nan,nan,0.17
3/15/93,6:21:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,168,111,143,0,nan,nan,0.16
3/15/93,6:21:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,168,111,144,0,0.91,743,nan
3/15/93,6:21:00 AM,1.16.3,FR1,0,4.11,nan,1,Right,Left,168,112,144,0,nan,nan,0.12
3/15/93,6:23:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,169,112,144,0,nan,nan,0.2
3/15/93,6:23:00 AM,1.16.3,FR1,0,4.11,nan,1,LeftDuringDispense,Left,170,112,144,0,nan,nan,0.16
3/15/93,6:23:00 AM,1.16.3,FR1,0,4.11,nan,1,LeftDuringDispense,Left,171,112,144,0,nan,nan,0.13
3/15/93,6:23:00 AM,1.16.3,FR1,0,4.11,2,1,Pellet,Left,171,112,145,0,2.5,170,nan
3/15/93,6:24:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,172,112,145,0,nan,nan,0
3/15/93,6:24:00 AM,1.16.3,FR1,0,4.12,1,1,Pellet,Left,172,112,146,0,1.4,21,nan
3/15/93,6:24:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,173,112,146,0,nan,nan,0.05
3/15/93,6:24:00 AM,1.16.3,FR1,0,4.11,2,1,Pellet,Left,173,112,147,0,1.58,23,nan
3/15/93,6:25:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,174,112,147,0,nan,nan,0.05
3/15/93,6:25:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,174,112,148,0,0.73,40,nan
3/15/93,6:25:00 AM,1.16.3,FR1,0,4.12,nan,1,Left,Left,175,112,148,0,nan,nan,0.06
3/15/93,6:25:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,175,112,149,0,2.01,22,nan
3/15/93,6:26:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,176,112,149,0,nan,nan,0.17
3/15/93,6:26:00 AM,1.16.3,FR1,0,4.11,2,1,Pellet,Left,176,112,150,0,0.55,26,nan
3/15/93,6:26:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,177,112,150,0,nan,nan,0.14
3/15/93,6:26:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,177,112,151,0,0.67,29,nan
3/15/93,6:55:00 AM,1.16.3,FR1,0,4.11,nan,1,Right,Left,177,113,151,0,nan,nan,0.05
3/15/93,6:55:00 AM,1.16.3,FR1,0,4.11,nan,1,Right,Left,177,114,151,0,nan,nan,0.13
3/15/93,6:55:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,178,114,151,0,nan,nan,0.03
3/15/93,6:55:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,178,114,152,0,1.03,1727,nan
3/15/93,6:55:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,179,114,152,0,nan,nan,0.21
3/15/93,6:55:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,179,114,153,0,1.83,27,nan
3/15/93,6:56:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,180,114,153,0,nan,nan,0.07
3/15/93,6:56:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,180,114,154,0,0.67,25,nan
3/15/93,6:56:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,181,114,154,0,nan,nan,0.02
3/15/93,6:56:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,181,114,155,0,0.79,23,nan
3/15/93,6:57:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,182,114,155,0,nan,nan,0.33
3/15/93,6:57:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,182,114,156,0,0.61,29,nan
3/15/93,7:04:00 AM,1.16.3,FR1,0,4.11,nan,1,Right,Left,182,115,156,0,nan,nan,0.06
3/15/93,7:07:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,183,115,156,0,nan,nan,0.31
3/15/93,7:08:00 AM,1.16.3,FR1,0,4.11,3,1,Pellet,Left,183,115,157,0,32.65,689,nan
3/15/93,7:16:00 AM,1.16.3,FR1,0,4.11,nan,1,Right,Left,183,116,157,0,nan,nan,0.14
3/15/93,7:21:00 AM,1.16.3,FR1,0,4.12,nan,1,Right,Left,183,117,157,0,nan,nan,0.56
3/15/93,7:27:00 AM,1.16.3,FR1,0,4.11,nan,1,Left,Left,184,117,157,0,nan,nan,0.19
3/15/93,7:27:00 AM,1.16.3,FR1,0,4.11,1,1,Pellet,Left,184,117,158,0,1.22,1114,nan
